stop_id,stop_name
360,මාරවිල රෝහල
361,මාරවිල
362,තල්විල
363,මහවැව
364,මාදම්පෙ
365,ගලහිටියාව හන්දිය
366,පම්බල
367,කාක්කපල්ලිය
368,මැරවල
369,හලාවත බස් නැවතුම්පල
370,තිඹිල්ල මෝල
371,දැදුරුඔය පාලම
372,බංගදෙණිය හන්දිය
373,රාජකදළුව
374,ආරච්චිකට්ටුව
375,නල්ලදරන්කට්ටුව
376,ආනෙයිවිළුන්දාව
377,පයිනවේ පාලම
378,බත්තුළු ඔය
379,තාරවිල්ලුව
380,කීරියන්කල්ලිය
381,මුන්දලම රෝහල
382,මුන්දලම
383,කටානහේන වත්ත
384,නවදන්කුලම
385,මංගල එළිය
386,අම්බලවේලි පාලම
387,10 කණුව
388,මදුරන්කුලිය
389,සෙම්බැට්ට පල්ලිය
390,කරිකට්ටිය
391,නාගවිල්ලුව
392,පාලවිය හන්දිය
393,තිල්ලඩි (2 කණුව)
394,ලය රෝහල
395,පුත්තලම බස් නැවතුම්පොල
396,සේනකුඩි ඉරිප්පු
397,3 කණුව
398,4 කණුව (සිරම්බි අඩි)
399,6 කණුව
400,7 කණුව (තබ්බෝව හන්දිය)
401,8 කණුව
402,9 කණුව (කරුවලගස්වැව හන්දිය)
403,12 කණුව
404,14 කණුව (පහරිය හන්දිය)
405,15 කණුව
406,17 කණුව (පහල පුලියන්කුලම හන්දිය)
407,18 කණුව
408,19 කණුව (පලුගස්වැව)
409,21 කණුව
410,මහයියාව බී.එම්.සී හංදිය
411,කටුගස්තොට
412,4 කණුව (පශු වෙද්‍ය කාර්)
413,අඹතැන්න(බොක්කාවෙල පාර)
414,අකුරණ නගරය (ප‍්‍රා.ලේ.කා)
415,අකුරණ 7 කණුව (කුරුගොඩ හංදිය)
416,8 කනුව (කොනකලගල හංදිය)
417,අලවතුගොඩ (අංකුඹුර පාර)
418,බලකඩුව හංදිය (කූඹියන්ගොඩ හංදිය)
419,වරකාමූණ (අල්නූර් ම.ම.වි)
420,ඇල්වල හංදිය
421,රෝහල හන්දිය
422,මාතලේ
423,නාන්ගල්ල
424,තුල්හිරිය
425,අලව්ව උසාවිය හන්දිය
426,අලව්ව
427,කපුවරල
428,වලකුඹුර
429,මොරවලපිටිය
430,පොල්ගහවෙල
431,ගොඩවෙල
432,කහවත්තේ ඇල
433,හොඳැල්ල
434,බුළුගොල්ල
435,පොතුහැර
436,දම්බොක්ක
437,වඳුරාගල
438,වැහැර
439,රෝහල
440,කුරුණෑගල
441,පොල්අත්තාපිටිය
442,2 කණුව (මුත්තෙට්ටුගල)
443,යග්ගපිටිය
444,තෝරයාය
445,කිරිවවුල
446,දැදුරු ඔය
447,පන්නල
448,ඉබ්බාගමුව
449,තල්ගොඩපිටිය
450,ඉපලව
451,පොල්ගොල්ල
452,ගොකරැල්ල
453,අඹන්පොල
454,මැල්සිරිපුර
455,දියතුරේ
456,නාබැට
457,කූරටිය (පල්ලියද්ද)
458,ඕමාරගොල්ල හන්දිය
459,බෙලිගමුව
460,කනාදන
461,ගලේවෙල
462,පුවක්පිටිය
463,කොළඹගොල්ල
464,යටිගල්පොත්ත
465,පහළ වැව
466,තලකිරියාගම
467,ඉබ්බන්කටුව
468,රංගිරි දඹුළු කී‍්‍රඩාංගණය
469,දඹුල්ල
470,මිරිස්ගෝනියාව
471,පැල්වැහැර බීජ ගොවිපොල
472,පැල්වැහැර කණිෂ්ඨ විද්‍යාලය
473,දම්පැල්ල/කද්දුව පාර
474,10 කණුව/ඇල්ගිරිය පාර
475,පරදූව/වලව්ව පාර
476,අමලගොඩ/ගාල්ල පාර
477,අකුරැස්ස
478,පානදුගම ඇනිකට්
479,ගොඩපිටිය මුස්ලිම් පල්ලිය
480,වැලිහේන කණිෂ්ඨ විද්‍යලය
481,දිවිතුර හංදිය/බෝපගොඩ පාර
482,පුවක්බඩෝවිට/ධර්මපාල ද.පා
483,දෙහිගස්පෙ රෝහල
484,පිටබැද්දර /ඇල්ල 12 කිමි කණුව
485,දන්කොලුව කොටගල පාර
486,බෝගහ/එනමල්දෙනිය පාර
487,වංගුව
488,සියඹලාගොඩ පාලම
489,දියදාව 14කිමි කණුව
490,දියදාව කණිෂ්ඨ විද්‍යාලය
491,ඉරිදන්වල පොල /11 කිමි කණුව
492,අම්පනාගල 9 කිමි කණුව
493,පනාකඩුව හංදිය
494,ඌරව හංදිය
495,රොටුඹ පන්සල
496,නාවලේ කඩේ
497,පස්ගොඩ
498,බෙන්ගමුව පොල
499,ඉන්දොල හංදිය
500,හිරංකොළ (චන්දිම ස්ටෝස්)
501,දම්පහල විදුහල
502,හීගොඩ (වරාපිටිය පාර)
503,නාගහ හංදිය
504,ඌරුබොක්ක
505,සරෙන්තු කඩේ හංදිය
506,බෙලිගහ හංදිය
507,කරාපිටිය
508,තොටගොඩ හංදිය
509,දෙහිදූව හංදිය
510,කුරුඳුවත්ත හංදිය
511,ගොනාමුල්ල පාර හංදිය
512,අටහවුල හංදිය-තල්ගම්පල
513,කොටිටවගම හන්දිය
514,මාකුඹුර හංදිය
515,යක්කලමුල්ල බස්ගාල
516,ගල්මෝල හංදිය ගගාවල
517,සල්ගහ හන්දිය-කරාගොඩ
518,සෞඛ්‍ය මධ්‍යස්ථානය
519,මාගෙදර තේ කම්හල
520,විලවිල හන්දිය
521,කිරිගම්මාන හංදිය
522,කැටැංවිල හංදිය
523,5 කි.මි. කණුව - නෙරලුව
524,ඉලුප්පල්ලම හංදිය - 3 කණුව
525,කොස්ගස් හංදිය
526,ඔරුගොඩවත්ත
527,වැල්ලම්පිටිය
528,කොටිකාවත්ත
529,ටයර්කඩේ හංදිය
530,අඹතලේ
531,වැලිවිට හංදිය
532,කඩුවෙල
533,බෝමිරිය
534,නවගමුව
535,රනාල
536,ආටිගල
537,හංවැල්ල
538,කළුඅග්ගල
539,සුදුවැල්ල
540,ශාලාව
541,කොස්ගම
542,අළුත් අම්බලම
543,හිඟුරල
544,උක්වත්ත
545,අවිස්සාවේල්ල
546,මාදොල
547,දෙහිගහපිටිය
548,ගැටහැත්ත
549,මින්නාන
550,තොරණකඩ
551,මෝරගල හන්දිය
552,ඇහැළියගොඩ
553,මාහින්ගොඩ
554,තලාවිටිය
555,බෝධි මළුව
556,පරකඩුව
557,තිරිවාන 43 කණුව
558,පුස්ඇල්ල
559,මිල්ලවිටිය
560,හිග්ගස්හේන
561,කුරුවිට බස් නැවතුම්පොල
562,පැරඩයිස් හන්දිය
563,බටුහේන පාසල
564,පණුකැරූපිටිය
565,ෆාම්ගාඩ්න්
566,රත්නපුර බස් නැවතුම්පොල
567,රත්නපුර ඩිපෝ හන්දිය
568,බටුගෙදර පාසල
569,තිරිවාන කැටිය හන්දිය
570,පැල්වාඩිය
571,පතුල්පාන පාසල
572,වැලිමළුව
573,ලෙල්ලුපිටිය හන්දිය
574,දිප්පිටිගල
575,පාතකඩ
576,ගනේගම
577,පැල්මඩුල්ල බස් නැවතුම්පොල
578,බටලන්ද
579,පනාවැන්න 4/5 බෝක්කුව
580,කෙටේතැන්න
581,කහවත්ත බස් නැවතුම්පොල
582,යාඉන්න හන්දිය
583,ඇල්ලගෙවත්ත
584,අම්බලන්වත්ත 12/3 බෝක්කුව
585,මාදම්පෙ හන්දිය
586,කවුඩුවාව
587,අල්පිටිය
588,මල්වත්ත
589,ගොඩකවෙල
590,කොස්නාතොට
591,බලවින්න නගරය
592,කරුවලගහ වංගුව
593,පල්ලෙබැද්ද
594,ගිරාදුර
595,කොස්වැටිය බෝගස
596,දෙමටගල
597,සංකපාල
598,කොළඹගේ ආර මහා විද්‍යාලය
599,කොළඹගේ ආර
600,උඩවලව හන්දිය
601,96 කි.මි. කණුව
602,98 කි.මි. කණුව
603,99 කි.මි. කණුව
604,ගල්වංගුව
605,උඩගම හන්දිය
606,ඇඹිලිපිටිය බස් නැවතුම්පොල
607,ඇඹිලිපිටිය ඩිපෝව
608,චන්ද්‍රිකා වැව සොරොව්ව
609,තුංකම
610,හාගල කරවිලයාය මහාවිද්‍යාලය
611,කුට්ටිගල
612,පදලංගල/සුරියවැව හන්දිය
613,වෙලංගහවෙල (ජූලංගැටේ පාර)
614,බරවකුඹුක (පොළ)
615,වැටිය හන්දිය
616,වැටිය 7 කණුව
617,පල්ලේරොට
618,හැඩවින්න මහා විද්‍යාලය
619,මාමඩල
620,බැමිණියන්වල
621,නුගසෙවණ
622,නෝනගම
623,මල්පෙත්තාව
624,අම්බලන්තොට බස් නැවතුම්පොල
625,දෙහිගහලන්ද හන්දිය
626,අම්බලන්තොට ඩිපෝව
627,මිරිජ්ජවිල(සූරිය වැව පාර හන්දිය)
628,කජු සංස්ථා නිළ නිවාස
629,කටුවැව ගුවන් පාලම
630,118 දුරකථන කණුව
631,40 බෝක්කුව
632,සිප්පිකුලම
633,හම්බන්තොට
634,හම්බන්තොට ප‍්‍රා:ලේ කාර්යාලය
635,මහලේවාය කාර්යාලය
636,කොහොලන්කල (කෝසලාරාමය)
637,උඩමලල පාසල
638,පල්ලෙමලල බඳගිරිය හන්දිය
639,වැලිගත්ත හන්දිය
640,10 කොලනිය හන්දිය
641,තුරු සෙවන
642,වීරවිල සිර කඳවුර හන්දිය
643,වීරවිල හන්දිය
644,වීරවිල ගොවිපල
645,මැදවලාන පාලම
646,දෙබරවැව හන්දිය
647,පුංචි අකුරුගොඩ හන්දිය
648,තිස්ස බස් නැවතුම්පොල
649,අකුරුගොඩ උසාවිය හන්දිය
650,මහසෙන්පුර විදුහල
651,බෙරලිභෙල හන්දිය
652,ජූල්පල්ලම පාලම
653,රන්මිණිතැන්න හන්දිය
654,බෝගහපැලැස්ස පන්සල
655,හමුදා කඳවුර
656,ඔර්ලෝසු කණුව හන්දිය
657,වැඩිහිටි කන්ද පාර හන්දිය
658,කතරගම
659,ඇඹිලිපිටිය යුද හමුදා කඳවුර
660,කණමැදිආර හන්දිය-පොලිස් මුරපොල
661,රත්මල්වල හන්දිය
662,කැන්දකැටිය හංදිය
663,දබරැල්ල ම.වි.
664,දබරැල්ල බෝධිරුක්ඛාරාමය
665,තලාව හංදිය
666,කූඩගොඩ හංදිය
667,මුරුංගස්යාය හංදිය
668,මිද්දෙණිය
669,නව නගරය/ආර්ථික මධ්‍යස්ථානය
670,"පදවිය, ත‍්‍රිකුණාමලය, වාකරේ, කාත්තන්කුඩි"
671,කුඩුගොඩ ආර රතනාරාමය
672,කාවන්තිස්සපුර විද්‍යාලය
673,ලලිත්කඩේ හංදිය/කූඩගොඩ පාර
674,තෝරකොලයාය හංදිය
675,වගාව/ගාමන්ට්
676,දෙබොක්කාව හංදිය-මහ විදුහල
677,තේක්කවත්ත (බූවලිආර පාර)
678,ගෝනදෙනිය (බෝධිය හංදිය )
679,අඹකොළවැව පාර
680,3 කණුව (මොරයාය පාර)
681,අත්තනයාය
682,පල්ලේමූලන පෙරපාසල
683,මැදමූලන හංදිය
684,යග්ගස්මුල්ල
685,වීරකැටිය
686,කැප්පිටියාව (සූනීතගම පාර)
687,අතුබොදේ (උ.තැ.කා)
688,පඹුරාව (බෝගහ හංදිය)
689,වලස්මුල්ල
690,තෙල්බදුආර ශ‍්‍රී පුෂ්පාරාමය
691,3 කණුව කෝන්කටුව විදුහල
692,4 කණුව හංදිය
693,5 කණුව හංදිය/බණ්ඩොක්කයාය පාර
694,පනාමුර හංදිය/කොළොන්නපාර
695,7 කණුව (වෙදගෙදර පාර)
696,මහයාය හංදිය
697,9 කණුව (15 කි.මි. කණුව)
698,10 කණුව (ධර්මාකර විහාරය)
699,කෑල්ල හංදිය (ඌරුබොක්ක පාර)
700,අඹගහයාය හංදිය (කරගහයාය විදුහල පාර)
701,මඩුවන්වෙල (ශ‍්‍රි සාරනන්ද විද්‍යාලය)
702,ඇලඉහල (මුදලින්දාරාමය)
703,කොළොන්න
704,1 කණුව බෝධිය
705,මොරකැටිය මහා විද්‍යාලය
706,මොරකැටිය හන්දිය
707,මහානාග මහා විද්‍යාලය
708,ඌරුසිටාන සොරොව්ව පාර
709,හත්පෝරුව හන්දිය
710,වීරියගම (නයිගල පූරාණ රජ මහා විහාරය)
711,ගල්වැව හන්දිය
712,සූරියවැව
713,කලා ඔය (විහාර හන්දිය)
714,පුත්තලම හන්දිය (තඹුත්තේගම හන්දිය)
715,තම්මැන්නාව හන්දිය
716,පහල මාරගහවැව
717,විල්පත්තුව හන්දිය
718,නැකැත්තේගම
719,ළිඳවැව පාසල
720,30 හන්දිය (දුනුදඹුවැව)
721,නොච්චියාගම
722,මුදිතාගම
723,සිංහාරගම හන්දිය
724,ඔතප්පුව හන්දිය
725,ගලයාය හන්දිය (තලාව හන්දිය)
726,38 හන්දිය
727,මහබුලන්කුලම
728,උළුක්කුලම
729,කොරකහ වැව
730,පණ්ඩුලගම හමුදා කඳවුර
731,කුරුණෑගල හන්දිය / 2 කණුව
732,අනුරාධපුර නව බස් නැවතුම්පොල
733,අනුරාධපුර පැරණි බස් නැවතුම්පොල
734,යාපනය හන්දිය
735,2 කණුව (පානියන්කඩවල හන්දිය)
736,සාලියපුර හමුදා කඳවුර
737,මාන්කඩවල
738,පරසන්ගහ වැව
739,ගෝනෑව හන්දිය
740,රඹා වැව
741,රඹෑව
742,වේලිඔය හන්දිය
743,ඉකිරිගොල්ලෑව
744,වහමළුගොල්ලෑව
745,සංගිලිකනදරාව
746,මැදවච්චිය නාම පුවරුව
747,මැදවච්චිය බස් නැවතුම්පල
748,51 1/4 සැතපුම් කණුව
749,මැදවච්චිය දුම්රිය ස්ථානය
750,කඩවත්ගම
751,7 කි.මි. කණුව
752,රම්ඹකුලම
753,යකාවැව
754,පේකුපු ඉඩම්
755,මාන්කුලම
