stop_id,stop_name
3653,සෙම්මනි හංදිය
3654,ආරියාලෙයි හංදිය
3655,ආරියාලෙයි (පුන්ගන්කුලම් පාර)
3656,යාපනය කච්චේරිය
3657,යාපනය
3658,කිලිනොච්චි
3659,මඩු
3660,කන්‍යා උණුවතුර ළිං හන්දිය
3661,ගලඋඩ බුදු පිළීමය (මිහිඳුපුර)
3662,වෙල්ගම්වෙභෙර
3663,වෙල්වෙරිකුලම
3664,171 කි.මි. කණුව
3665,162 කි.මි. කණුව
3666,පාන්මැද වච්චිය
3667,වේප්පන්කුලම
3668,මොරවැව
3669,මධ්‍යම බෙභෙත් ශාලාව
3670,කිවුලකඩ මුස්ලිම් පල්ලිය
3671,මොටගෝනෑව
3672,වැලිමුවපොතාන හංදිය
3673,පරගහ උල්පත
3674,35 කිමි කණුව
3675,33 කි මි කණුව
3676,හිජ්රාපුර හංදිය
3677,රත්මල්ගහ වැව හංදිය (28 කිමි කණුව)
3678,කිරිකෙටුව හංදිය
3679,වයි හංදිය
3680,අයියත්තිගේ වැව විදුහල
3681,කුංචුට්ටුව හංදිය
3682,රළපනාව (සෞඛ්‍ය ගම්මානය)
3683,ඕලුගස්වැව (ගල්වල පාර)
3684,දුටුවැව 3වන පොලිස් මුරපොල
3685,9 කණුව පොලිස් මුරපොල
3686,දුටුවැව පොලීසිය
3687,කුඩා කච්චකොඩිය පාසල
3688,මඩුකන්ද පන්සල
3689,තැපැල්පෙට්ටි හංදිය
3690,ති‍්‍රකූණාමළය බස් නැවතුම්පොල
3691,නට්ටකන්ඩල් 2
3692,නට්ටකන්ඩල් 3
3693,නට්ටකන්ඩල් ප‍්‍රාදේශිය රෝහල
3694,මාවතගම
3695,හාල්දඩූවන
3696,කිරිමැටියාන - පන්සල හන්දිය
3697,බෝතලේ ගම
3698,පහළ කොට්ටාරමුල්ල
3699,තුම්මෝදර හන්දිය
3700,නාත්තන්ඩිය බස් නැවතුම්පල
3701,ඉහළ තබ්බෝව (සීසිලියා වත්ත)
3702,දුන්කන්නාව
3703,වැලිපැන්න ගහමුල
3704,දුනකදෙණිය
3705,බිබිලාදෙණිය
3706,කරවුල්ල
3707,උඩුබද්දාව
3708,පල්ලවෙල
3709,කනදුල්ල
3710,මීගහකොටුව
3711,කුලියාපිටිය
3712,මිනිපිටිය හංදිය
3713,එළිවිල හංදිය
3714,ගනන්ගැටේ පල්ලිය
3715,වෙල්පල්ල ම.වි
3716,වගුරුවෙල හංදිය
3717,ජයගම හංදිය
3718,කඳානේගෙදර හංදිය
3719,කඹුරුගොඩ (කුඩාකර්මාන්ත මධ්‍යස්ථානය)
3720,වලකුඹුරුමුල්ල (ශ‍්‍රී නන්දනාරාම පාර)
3721,වෙරඳුගම
3722,දියකලමුල්ල පන්සල
3723,දණ්ඩගමුව (උඩවෙල පාර)
3724,කර්මාන්තපුරය
3725,බුජ්ජම්පොල පන්සල් හංදිය
3726,මැල්ලව මධ්‍යම බෙභෙත් ශාලාව
3727,ලිහිරියාගම පොළ හංදිය
3728,භෙට්ටිරිප්පුව (හුන්දිරාපොළ පාර)
3729,ඉදිවින්නවත්ත ගොවිපල
3730,එළිවිල
3731,පැතිගොඩගෙදර හංදිය
3732,කඹුරුගොඩ වඩුපාසල
3733,වලකුඹුරුමුල්ල (පහේ භාගේ හංදිය)
3734,නුගවෙල හන්දිය
3735,මීගහකොටුව හංදිය
3736,කරගහගෙදර හංදිය
3737,හිදියමුල්ල හංදිය
3738,කඹුරාපොල හංදිය
3739,දහනේගෙදර හංදිය
3740,මලගනේ හංදිය
3741,පඬුවස්නුවර
3742,කරන්තිප්පල
3743,ඇපලදෙණිය
3744,ගොමුගොමුව
3745,කඹුරාපොල
3746,මූණමල්දෙණිය
3747,මලගනේ
3748,කොටම්පිටිය
3749,නුගවෙල
3750,හල්මිල්ලකොටුව
3751,කට්ටපිටිය
3752,කොබෙයිගනේ කොබෙයිගනේ
3753,පන්නව
3754,වලස්වැව
3755,වත්තේගෙදර
3756,විතිකුලිය
3757,ඇලවක
3758,මිල්ලගොඩ
3759,නිකවැරටිය
3760,තුඹගොඩ හන්දිය
3761,ඕලුගන්තොට රෝහල
3762,රත්මලවින්න හන්දිය
3763,අලුත්නුවර දේවාල හන්දිය
3764,ඉඹුල්පේ ගිල්ම සියඹලාගහ
3765,සීලෝගම විද්‍යාලය
3766,පඹහින්න හන්දිය
3767,මුත්තෙට්ටුවේගම
3768,මුත්තෙට්ටුවේගම ඔසු උයන
3769,සමනලවැව හන්දිය
3770,බ්ලැක්වූඩ්
3771,විහාරගල
3772,උඩ විහාරගල
3773,හපුතලේ හපුතලේ
3774,පන්කැටිය හන්දිය
3775,ඉඟිනියාගල වැව් බැම්ම
3776,ඉඟිනියාගල
3777,හාඩි කාර්මික විදුහල
3778,දික්යාය ජලසම්පාදන කාර්යාලය
3779,8 කණුව ගුණරතනාරාමය
3780,වැව හංදිය/10 කිමි කණුව
3781,5 කණුව/7 කිමි කණුව
3782,වෙභෙරගොඩ උ.තැ.කා
3783,2 කණුව/3 කිමි කණුව
3784,1 කණුව/ 1 කිමි කණුව
3785,බඩල්කුඹුර
3786,ලේමස්තොට මහ ගල
3787,කිරිමැටිතැන්න
3788,දිගදුරේ (බලංගොඩ ප‍්‍රාදේශ්‍රීය සභාව)
3789,විකිලිය පන්සල
3790,දේපෑලමුල්ල හන්දිය
3791,හුනුකොටුව (මහවල තැන්න පාර)
3792,සම්බෝධි විහාරය
3793,මොලමුරේ පාසල
3794,මොලමූරේ පන්සල
3795,කූරගල හන්දිය (ජෙලානි පාර)
3796,දුවිලිතැන්න හන්දිය
3797,කල්තොට හන්දිය
3798,ඉලුක්පැලැස්ස පාසල
3799,මැදබැද්ද කොන්ගම හන්දිය
3800,වේලිඔය
3801,රන්දොල හංදිය
3802,දහමාන (4 කණුව)
3803,ගල්ගොඩ හංදිය
3804,සඳගනාව විජයරාමය
3805,කෝන්ගස්තැන්න හංදිය
3806,කැලෑගම පන්සල
3807,වැලිගෙපොල
3808,පෙත්තරකුඹුර
3809,පොල්ලමුර (ඉන්ද්‍රසභ පිරිවෙන)
3810,කෙව්ලගල හංදිය
3811,ලෙන්දර ම.වි.
3812,බැබිල හංදිය (හඳගිරිය උ.තැ.කා.)
3813,හඳගිරිය ම.වි.
3814,කපුගල (විදුලි බලාගාර හංදිය)
3815,කටුපත්ඔය අමුණ
3816,දියවින්න සමූපසේවා
3817,අක්කර 50
3818,පුහුල්යාය (කෝන්ගහමංකඩ ම.වි)
3819,17 කෑල්ල (වැලිපතයාය විදුහල)
3820,විල්ආර (ශ‍්‍රි අභිනවාරාමය)
3821,6 කෑල්ල (වැලිපතයාය උ.තැ.කා)
3822,ගාමිණී හෝල් ගාමිණී හෝල්
3823,පුරහල
3824,තිඹිරිගස්යාය/ජාවත්ත පාර
3825,දෙල්කඳ හන්දිය
3826,නාවින්න හංදිය
3827,භෙවෙල්වෙල වෙල්ලස්ස ම.ම.විද්‍යාලය
3828,"3 කණුව, කෝවිල"
3829,4 කණුව (හිඹිලියගොල්ල පාර)
3830,5 කණුව / නිව්බර්ග් 5 කණුව / නිව්බර්ග්
3831,6 කණුව (ගූස්ස පාර)
3832,7 කණුව (හංදිය)
3833,බල්ලේකොටුව කඩමණ්ඩිය
3834,9 කණුව (තෙල් ටැංකිය)
3835,10 කණුව (දළුමඩුව)
3836,නමුණුකුල (තැපැල් කාර්යාලය)
3837,12 කණුව (ක්ලබ් හංදිය)
3838,13 කණුව (කෝවිල)
3839,14 කණුව/19 කි.මි. කණුව
3840,කොටුගහතැන්න කඩමණ්ඩිය
3841,16 කණුව /කණවැරැල්ල
3842,මාවුස්සාගොල්ල පන්සල
3843,19 කණුව / ගෝනකැලේ 19 කණුව / ගෝනකැලේ
3844,10 කණුව / නමුණුකුල හංදිය
3845,"2 කණුව ,එල්බට් අංක 02,දෙමළ ම.වි."
3846,4 සැතපුම් කණුව (මැදවෙල පාර)
3847,5 සැතපුම් කණුව (කෝවිල)
3848,6 සැතපුම් කණුව හංදිය
3849,මහද්‍යෝව සිංහල ම.වි.
3850,9 කණුව (මහද්‍යෝව රෝහල)
3851,මඩොල්සීම
3852,සුමන බාලිකා
3853,වැලිකටුව හංදිය
3854,කපුකොටුව හංදිය
3855,වැල්ලගොල්ල ජල ව්‍යාපෘතිය
3856,බෝල්ගොල්ල විහාරය
3857,පුබ්බාර තැන් වත්ත හන්දිය
3858,බුත්ගමුයාය උපාසක අරාව
3859,දෙහිගහ අරාව සපත්ත පාලම
3860,බකිනිගහවෙල හන්දිය
3861,අලන්මුල්ල හංදිය නිල්වලගොඩ පන්සල පාර
3862,ඩබල් පයිප්ප
3863,වෙභෙරගොඩැල්ල පන්සල
3864,වෙනිවැල් ආර
3865,හතරමං හංදිය
3866,නුගේ හංදිය 3 කිමි කණුව
3867,20 හංදිය
3868,තලාව හංදිය/දබරැල්ල පාර
3869,සෙවනගල
3870,මකුළුතොට දන්සල් ශාලාව
3871,වලකඩ හංදිය
3872,මකුළුඇල්ල
3873,කෝප්පකන්ද කෝප්පකන්ද
3874,දාපනේ හංදිය
3875,බටපොත්දෙනිය
3876,ගින්නලිය හංදිය
3877,1 කි.මි. කණුව / ලි මෝල
3878,බැද්දෙවැව පන්සල
3879,මදුනාගල හංදිය/ආරණ්‍ය පාර
3880,8 කණුව/18 කිමි කණුව
3881,මහආර පාලම
3882,තලවිල ආරණ්‍ය පාර
3883,මිණිකිරුළ පුරාණ විහාරය
3884,නව මයුරපුර ම.වි/ගල්වැව
3885,අමරදේව වැව
3886,ගොඩවිල් පොකුණ
3887,මිරිජ්ජවිල/ගාලු පාර
3888,රයිගම්වත්ත හුණුකොටුව බෝධිය
3889,අරකාවිල සව්ගස් හංදිය
3890,අරුක්වත්ත
3891,පින්දෙණිය පොලිසිය
3892,සතොස කඩේ
3893,මලපලාව හංදිය
3894,කැටවල සමුපකාරය
3895,කෑල්ල හංදිය
3896,අලව්මුල්ල හංදිය
3897,ශ‍්‍රි බෝධිරුක්ඛාරාමය
3898,හිදිකිවුල
3899,හෑපොළ හංදිය
3900,ආදාඋල්පත
3901,4කි.මි.කණුව
3902,ආඬ්අම්බලම
3903,රන්පොකුණුගම හංදිය
3904,උණගහදෙනිය
3905,කොස්පැලෑන පාලම
3906,සූවාරපොළ
3907,මාවිත්තර හංදිය
3908,කුඩමාදුව
3909,දිගන හංදිය (ධර්මපාල ක.වි.)
3910,බුරුල්ලපිටිය(පල්ලිය)
3911,වැල්හේන හංදිය
3912,වීදියවත්ත හංදිය
3913,උඩුගම්පොල හංදිය
3914,බුලත්කඩේ හංදිය(අස්ගිරිය)
3915,ගම්පහ
3916,හෝලික්‍රොස් හෝලික්‍රොස්
3917,මිරිස්වත්ත හංදිය
3918,වැලිවේරිය (කඩවිදීය)
3919,ඇඹරළුව (ශ‍්‍රි සුදර්ශනාරාමය)
3920,නාරංවල හංදිය
3921,දෙල්ගොඩ හංදිය
3922,සියඹලාපේ (සම්බෝධි විහාරය)
3923,බියගම(සියඹලාපේ හංදිය)
3924,ඇන්කර් හංදිය
3925,දෙල්ගස් හන්දිය
3926,වඩු පාසල
3927,අගලවත්ත බස් නැවතුම
3928,දූල් ඇල්ල (වරකාගොඩ පාර)
3929,පිඹුර රෝහල
3930,පොලේගොඩ හංදිය
3931,දෙල්පවත්ත පාසල
3932,සෞම්‍යගම හංදිය
3933,කලවැල්ලාව පාලම
3934,වෙල්ගම පන්සල
3935,බුලත්සිංහල
3936,බුලත්සිංහල කණිෂ්ඨ විද්‍යාලය
3937,ඈගල්ඔය
3938,දෙනිකඩේ(කඩමණ්ඩිය)
3939,කොබවක පාසල
3940,කොබවක බෝධිය
3941,ගෝවින්න(තැපැල් කාර්යාලය)
3942,නාරගල හංදිය
3943,කඳන හංදිය
3944,බැල්ලපිටිය හංදිය
3945,ශ‍්‍රීපාලි විද්‍යාලය
3946,පොතුවිල් ඩිපෝව
3947,උල්ල (බුදුපිළිමය)
3948,පසිරිච්චේන අල් ඉෂ්රාක් ම.වි
3949,නාවල්ආරු (8 කි.මි. කණුව)
3950,සාස්තිරවේලි (බෝධිරාජ පිරිවෙන පාර)
3951,පානම
3952,කුඹල්වෙල
3953,පැල්මඩුල්ල
3954,සුරියකන්ද සුරියකන්ද
3955,112 කි.මි. කණුව
3956,පෝද්දන හංදිය
3957,ඉත්තෑකන්ද (සිංහරාජ මහා විහාරය)
3958,ලංකාබේරිය (තේ කම්හල)
3959,නෑදොල (104 කි.මි. කණුව)
3960,නැදොලකන්ද විදුහල
3961,කීනතැන්න (100 කි.මි. කණුව)
3962,බුත්කන්ද විද්‍යාලය
3963,බුත්කන්ද බුත්කන්ද
3964,හේස්වත්ත (ජන උදාන ගම්මාන පාර)
3965,හේස්වත්ත(තේ කම්හල)
3966,හේස්වත්ත(කෑලිකන්ද පාර)
3967,92 කි.මි.කණුව
3968,පනිල්කන්ද (උල්ලිදූවාව ප‍්‍රාදේශිකය)
3969,පනිල්කන්ද හංදිය (තේ කම්හල )
3970,අනිත්කන්ද (පළාත් මායිම)
3971,අනිත්කන්ද වත්ත තේ කම්හල
3972,පව්වමරම් (යටුල්ල පාර කෝවිල)
3973,හැන්ෆර්ඩ් බෝධිය (කොටපොල පාර)
3974,දෙනියාය ශාන්ත මැතිව් විදුහල
3975,ගලඋඩ
3976,වක්කුඹුර (මුස්ලිම් පල්ලිය)
3977,බෙරාමඩ විද්‍යාලය
3978,වාසනාගම හංදිය
3979,ගෝඩුන්න මහා විද්‍යාලය
3980,උණගොල්ල (මහජන පුස්තකාලය)
3981,දික්කුඹුර
3982,මුඩගමුව පන්සල
3983,මැදලපිටිය (වැවතැන්න පාර)
3984,පල්ලේවෙල/ 7 සැතපුම් කණුව
3985,කිවුලේගෙදර (පාසල් මාවත)
3986,කිරිවෙභෙර පන්සල
3987,24 කණුව (ඇකිරියවත්ත පාර)
3988,කන්දකැටිය (කහගොල්ල ආරාව පාර)
3989,තුවාරගල (2 කි.මි.කණුව)
3990,කුඩාගල හංදිය (මුවපැටික්කෙවෙල පාර)
3991,සූරියපොකුණ ම.වි.
3992,අතරගල්ලෑව පන්සල
3993,16 කිමි කණුව වී මෝල
3994,ඇලහැර
3995,22 කිමි කණුව
3996,ඇලහැර වේල්ල පාර
3997,දෙවරාදපොල ප‍්‍රාථමික විද්‍යාලය
3998,අඹන හංදිය (ප‍්‍රජාශාලාව)
3999,අඹන කඩමණ්ඩිය (කබරව පාර)
4000,කෝන්ගහවෙල හංදිය
4001,මැදපිහිල්ල (12 කිමි කණුව)
4002,කඩවත කඩමණ්ඩිය
4003,තලාගොඩ හංදිය
4004,කොටබෝව
4005,ගංගොඩගම හන්දිය (උමංගල පන්සල පාර)
4006,මාතර/හම්බන්තොට දිස්.මායිම
4007,නිහිළුව හංදිය/ නිහිළුව ම.වි
4008,ශ‍්‍රි සුදර්ශනාරාමය/වටරක්ගොඩ
4009,බෙලිඅත්ත බස් නැවතුම
4010,නලගම හන්දිය/ජල සම්පාදන පාර
4011,4 වන ගාස්තු අවස්ථාව
4012,3වන ගාස්තු අවස්ථාව
4013,2 වන ගාස්තු අවස්ථාව
4014,හම්බන්තොට(වනජීවී කාර්යාලය)
4015,ගබඩා හංදිය(කෝසලාරාමය)
4016,උඩමලල(අන්දරේ සොහොන)
4017,උඩමලල(248/1පාලම)
4018,පල්ලේමලල(බඳගිරිය පාර)
4019,බුන්දල හංදිය(කිරින්ද පාර)
4020,වැලිගැත්ත(විහාරමහාදේවී පාර)
4021,යකඩ පාලම හංදිය
4022,මඩුවෙගෙදර හංදිය
4023,ඇපලවත්ත අම්බලම
4024,සපුගස්තැන්න (කරස්නාගල පාර)
4025,දංඩුන්නාව(නිකහැටිකන්ද පාර)
4026,ගල්බැම්ම (නඩුවත්ත පාර)
4027,ගෝණගල්දෙනිය
4028,දළුවලාන ශ‍්‍රී නන්දනාරාමය
4029,5 කණුව (පෙමිසිසිගම)
4030,වහකුල ගේට්ුව
4031,කොට්ටන්ගහමුල(බටුවිට පාර)
4032,මුල්ගම (බෝධිය)
4033,1 කණුව (සෝමරත්න වැඩිහිටි නිවස)
4034,පීල්ල
4035,පිටවල්ගමුව ක.වි
4036,ගොඩවෙල හංදිය
4037,ශාරිපුත්තාරාමය
4038,නරවල්පිට ම.ම.වි
4039,බේරුවේවෙල කන්ද මුදුන
4040,කුඹුගොඩආර රතනාරාමය
4041,ඇඹිලිපිටිය නව නගර ආර්ථික පාර
4042,ගනේතැන්න උපරතන විද්‍යාලය
4043,ඊරියතොට හන්දිය
4044,ඇල්ලවෙල වැව් සොරොව්ව
4045,4 සැතපුම් කණුව/ජයතිලක ගම
4046,බටුපැලේ හංදිය
4047,මීඇල්ල (විද්‍යාරාජ පිරිවෙන)
4048,කුණුමුල්දෙනිය(පුරාණ විහාරය)
4049,දළුවක්ගොඩ ධර්මායතනය
4050,වැලිඅමුණ පාලම
4051,හොරේවෙල මහා විද්‍යාලය
4052,රදනිආර (සුධර්මාරාමය)
4053,පිටකන්ද (වික‍්‍රමසූරිය මාවත)
4054,කිරිමැටිය(පොල)
4055,කටුවන හංදිය (ඌරුබොක්ක පාර)
4056,දඹගස්ආර හංදිය
4057,හට්පහ හන්දිය
4058,නුගේ හංදිය
4059,සර්කිට් හංදිය
4060,සමදරාව
4061,කවිවිගල්ආර
4062,කාරියවඩිත්ත
4063,පලික්කුඩාව (බේ හෝටලය)
4064,තලාපිටිය හංදිය
4065,නාගහවත්ත පෙදෙස
4066,කරමැටිය පොල
4067,බඩගහදෙනිය
4068,සමඟිපුර හමුදා කඳවුර
4069,වාරිමාර්ග හංදිය
4070,පුංචි වැව
4071,වැලිආර
4072,අඟුණකොලපැලැස්ස
4073,කළවැල්ගල කණිෂ්ඨ විද්‍යාලය
4074,15 කණුව(ගල්කොටුකන්ද)
4075,කිවුල
4076,කහකුරුල්ලන්පැලැස්ස
4077,බලහරුව හංදිය
4078,අරඹේකෙම
4079,මයිලවල
4080,හම්බෙගමුව
4081,දළුත්ගල (28 කි.මි. කණුව)
4082,කූකූල්කටුව හංදිය
4083,අලුත්වැව බෝගස
4084,මිල්ලගල (34 කි.මි. කණුව)
4085,දහයියාගල
4086,බෝගස්වැව ආරාමය
4087,කොටවෙභෙරමංකඩ පාසල
4088,මෝඩඇල රුහුණු බස් සමාගම
4089,මකුළුව හංදිය
4090,වලහන්දූව හංදිය
4091,ගල්වැටවත්ත හංදිය
4092,පින්නදූව/අක්මීමන ප‍්‍රා.ස
4093,කුරුඳුවත්ත හංදිය/කරාපිටිය පාර
4094,ගොනාමුල්ල හංදිය/කැටැන්දොල පාර
4095,තල්ගම්පොල හංදිය/අටහවුල පාර
4096,කොට්ටව හංදිය
4097,මාකුඹුර හංදිය/යක්කලමුල්ල පාර
4098,තෙල්ලඹුර 17 හංදිය
4099,අකුලහේන හංදිය
4100,නාකියාදෙණිය/දිද්දොල පාර
4101,තලංගහවත්ත පාර
4102,අළුත්වත්ත කඩමණ්ඩිය
4103,සුදුවැලිපොත/ඉහලගම පාර
4104,උඩුගම දිසා රෝහල
4105,තලාගස් හන්දිය
4106,ආරච්චිකන්ද රෝහල
4107,ගෝනපීනුවල (ඇල්පිටිය පාර)
4108,වවුලුගල (තැපැල් කාර්යාලය)
4109,හල්පාතොට හංදිය
4110,බද්දේගම බස්නැවතුම්පල
4111,සන්දරවල
4112,ගඟබඩ තේ කම්හල
4113,ඇල්ලකන්ද හංදිය
4114,ඉඳුරුපත්විල හංදිය
4115,ලේල්වල (උපතැපැල් කාර්යාලය)
4116,වඳුරඹ බස්නැවතුම්පල
4117,රියෝවත්ත හංදිය
4118,තැඹිලිගස්වත්ත (විල්ගමු රජමහාවිහාරය)
4119,නැවුන්ගල ක.වි
4120,යක්කලමුල්ල බස්නැවතුම්පල
4121,වේරගොඩ ගොවිජනසේවා කාර්යාලය
4122,මීටියාගොඩ හංදිය
4123,නින්දාන (බොරළුවතොට පාර)
4124,බටපොල
4125,කහටපිටිය කණිෂ්ඨ විද්‍යාලය
4126,මානම්පිට (පියදර්ශනාරාම පන්සල පාර)
4127,අම්පේගම හංදිය
4128,වෑනියවෙල අම්බලම හංදිය
4129,දූනවත්ත (කිරිබතාවිල ක.වි)
4130,බද්දේගම
4131,වෑත්තෑව (සමාධි අසපුව පාර)
4132,අගලවත්ත බස්නැවතුම
4133,බෙල්ලන හංදිය
4134,කිතුල්ගොඩ (බයිලකන්ද හංදිය)
4135,වැදිකන්ද හංදිය
4136,දියපත්තුගම හංදිය (තව්තිසා විහාරය)
4137,පොල්ගම්පල හංදිය
4138,මීගහතැන්න හංදිය
4139,කුම්බදූව හංදිය
4140,ගොරකදූව හංදිය
4141,නැදුන්වත්ත
4142,පියරත්න විදුහල
4143,පිටිගල (සණස)
4144,ගෝමටේ
4145,දෙද්දූව
4146,හබුරුගල
4147,කහහේන්තොට
4148,බටුකනත්ත
4149,ඌරගහ
4150,බෝධිරාජාරාමය
4151,යටගල
4152,හිපන්කන්ද හිපන්කන්ද
4153,අටකොහොට
4154,නවදගල
4155,බටුවන්හේන
4156,පැලවින්න
4157,දම්මුල්ල
4158,එතනගොඩ පාලම
4159,සේනකඩේ
4160,කරඳන
4161,දෙහිගස්මුල්ල
4162,ඉද්දගොඩ හංදිය
4163,රත්නගල ෆැක්ටරිය
4164,කැන්දකඩුව හංදිය
4165,නෑබඩ
4166,උඩෝවිට හංදිය
4167,වරකාගොඩ හංදිය
4168,ටෙම්පෝ හංදිය
4169,කරන්නාගොඩ තොටුපල
4170,නාර්තුපාන පාලම
4171,අඟුරුවාතොට පොලීසිය හංදිය
4172,මදුරාවල ප‍්‍රාදේශ්‍රීය ලේකම් කාර්යාලය
4173,පොල්ගස්ඕවිට
4174,කහතුඩුව හංදිය
4175,හයිඩ‍්‍රාමනී හයිඩ‍්‍රාමනී
4176,කෝරලේඉම වංගුව
4177,ගෝනපොල
4178,කුඹුක පාලම
4179,පහල ගලතුර
4180,ගලතුර
4181,මැද ගලතුර 3 කණුව
4182,සිංහලගොඩ
4183,ඇල්ලහේන
4184,ඉන්දොලවත්ත විතානගම විද්‍යාලය
4185,අයගම බස්නැවතුම්පල
4186,1 කණුව (ඇරූපෝරුව පන්සල)
4187,උඩුගල කඩමණ්ඩිය
4188,පරගල පන්සල පාර
4189,පිඹුර පාලම
4190,නිකගොඩ 7 කණුව
4191,නිකගොඩ පන්සල
4192,බටමණ්ඩිය
4193,නිකගොඩ හංදිය
4194,ගල්කැටිය (සුදුවැලිපොත වත්ත)
4195,තපස්සරකන්ද තපස්සරකන්ද
4196,කලවාන බස්නැවතුම්පල
4197,බෙල්ලන හංදිය පැලවත්ත පාර
4198,බෙල්ලන ධර්මපාල පිරිවෙණ
4199,මාවතවත්ත හංදිය
4200,ලත්පඳුර හංදිය
4201,බදුරලිය
4202,හැඩිගල්ල පාර පාලම
4203,සීලදොල හංදිය (බටහේන පාර)
4204,මොරපිටිය හංදිය වීදියබණ්ඩාර විදුහල
4205,අත්වැල්තොට හංදිය
4206,අහස් බෝක්කුව
4207,සමන් දේවාලය
4208,කොඩිප්පිලි කන්ද කොඩිප්පිලි කන්ද
4209,නවගලකන්ද පාර
4210,කුකුලේගඟ පාර
4211,කුකුලේගම මීපාගම පාර
4212,නිකගොඩ හංදිය/අයගම පාර
4213,පුටුපාහින්න (පරණ 1 කණුව)
4214,මොරහැල පන්සල හන්දිය
4215,පාගල් ඕවිට (ඉඹුල්පේ ප‍්‍රාදේශ්‍රීය සභාව)
4216,කෙසෙල්කොටුව හන්දිය
4217,උඩගම කනිෂ්ඨ විද්‍යාලය
4218,පින්නවල
4219,14 කිමි කණුව
4220,පුදුකාඩුව හංදිය
4221,පීටර් කඩේ
4222,ගලගෙයාමඩ (විදුලිබලාගාර පාර)
4223,වනසංරක්ෂණ කාර්යාලය
4224,කැලේ බෝඩ්
4225,29 කිමි කණුව
4226,පෙදරාසිය පොලිස් මුරපොල
4227,ගලබඩ හංදිය
4228,15 කිමි කණුව
4229,බගවන්තලාව කඩවීදිය
4230,හැටන් බස්නැවතුම්පල
4231,සියඹලේ හංදිය
4232,කච්චිගල්ආර හංදිය
4233,ජිනදාස වීරසිංහ මාවත
4234,තාලිගල
4235,වීරියගම ගාල්ලේ කඩේ
4236,බෝධිරාජපුර හංදිය
4237,රන්වැලිගම පොළ
4238,කිරිඉබ්බන්වැව හංදිය
4239,නිහිළුව ජනසළු ආයතනය
4240,නිහිළුව හංදිය
4241,වහරක්ගොඩ ශ‍්‍රී සුදර්ශනාරාමය
4242,නාකලගමුව(මුස්ලිම් පල්ලිය)
4243,මතව(රෝහල පාර)
4244,කටුපිටිය(7 කිමි කණුව)
4245,ගම්බල(සිරිසඟබෝ ම.වි)
4246,ගම්බල(10 කණුව)
4247,කොටවැල්ල ක.වි
4248,වැලිගමුව ක.වි
4249,තල්දෑව(වෘ.පු.ම)
4250,රඹුක්කන
4251,හඳුගල(සරණපාල මාවත)
4252,සේරුවාගල(3 කිමි කණුව)
4253,දොඹේමඩ ක.වි
4254,කුඩාගම(පොල්ගහවෙල පාර)
4255,උඩදෙනිය (වලගම්බා ම.වි)
4256,දැලිවල මහා විද්‍යාලය
4257,වහව(වල්ග පාර)
4258,භෙවන්තැන්නේගම දකුණ
4259,පුම්බෝගම හංදිය
4260,කටුකැලියාව
4261,උදුරාව හල්මිල්ලෑව
4262,ඹේවටවන හංදිය
4263,කඩදෙනවැව (18 කිමි කණුව)
4264,ගල්කිරියාගම
4265,ඉනාමළුව හංදිය
4266,රොටවැව
4267,රංගිරිගම හංදිය
4268,කිඹිස්ස ගුවන්හමුදා හංදිය
4269,සීගිරිය
4270,නාමිණිඔය (ඛෙත්තාරාම විහාරය)
4271,දේවගිරි හංදිය
4272,ගුරුවෙලයාය හං÷ිුය
4273,බෝගහවැව බෝධිරුක්ඛාරාමය
4274,බෝගහවැව ට‍්‍රාන්ස්ෆෝමරය
4275,මාරක ශ‍්‍රී සුදර්ශනාරාමය
4276,අක්කර කාල
4277,කුඹුක්කන්ද විදුහල
4278,මැදකින්ද (සර්වෝදය බැංකුව පාර)
4279,හදුන්ගමුව
4280,ගැට්ටුවාන හංදිය
4281,මල්ලවපිටිය හංදිය
4282,උයන්දන
4283,මීගොල්ල හංදිය
4284,බරන්දන
4285,මීගස්තැන්න විහාරය
4286,කවිසිගමුව හංදිය
4287,වරකාවැහැර
4288,රිදීගම
4289,තටුපිලගොල්ල
4290,රම්බඩගල්ල විදුහල
4291,පානගමුව
4292,ඕගොඩපොල පාසල
4293,ඉලුක්පිටිය හංදිය
4294,මිලියද්ද පන්සල
4295,කැප්පෙටිගල
4296,කොටගෙදර වංගුව
4297,කට්ටප්පුව වංගුව
4298,මාරවිල පන්සල
4299,කරගහපිටිය හංදිය
4300,අංකුඹුර
4301,බෝගහගෙදර හංදිය
4302,මිරිස්සල
4303,පිටකන්ද ස්ටෝරුව
4304,වටරැක හන්දිය
4305,මුවකන්ද (කැටවල පාර)
4306,දුනුකවත්ත පාසල
4307,කන්දෙහේන කඩමණ්ඩිය
4308,පරපේ
4309,වලල්ගොඩ මහා විද්‍යාලය
4310,පරපේ හංදිය
4311,රඹුක්කන බස්නැවතුම්පල
4312,ලග්ගල
4313,හීරටිය හංදිය
4314,සියඹලාව හංදිය මින්නේරිය දේවාලය
4315,කරඳගොල්ල
4316,12 කණුව මහසෙන් මහ විදුහල
4317,මොරගහකන්ද ඇතුල්වීම
4318,මොරගහකන්ද නැරඹුම් ස්ථානය
4319,මොරගහකන්ද ෂිනෝහිඩ්‍රෝ කෑම්ප්1-2
4320,මොරගහකන්ද නිළ නිවාස
4321,මැදපිහිල්ල රාජ්‍ය දැව සංස්ථාව
